"Transect","Baseline.Offshore","Transect.Spacing","Transect.Distance","Transect.Flag","Transect.StartX","Transect.StartY","Transect.EndX","Transect.EndY","Transect.Inner.Xcoord","Transect.Inner.Ycoord","Transect.Outer.Xcoord","Transect.Outer.Ycoord","Min.Date.Xcoord","Min.Date.Ycoord","Max.Date.Xcoord","Max.Date.Ycoord","Number.Dates","Min.Date","Max.Date","Elapsed.Years","Transect.Means","Range.Distance","Stdev.Change","Min.Date.Position","Max.Date.Position","Min.Date.Dist","Max.Date.Dist","Min.Date.Acc","Max.Date.Acc","Net.Change","EPR","EPR.Error","Mean.EPR.Eras","StDev.EPR.Eras","Mean.EPR.Eras.L","Mean.EPR.Eras.U","LRR.slope","LRR.Rsquared","LRR.intercept","LRR.SECoef","LRR.SEResi","LRR.Pval","LRR.CI.L","LRR.CI.U","WLR.slope","WLR.Rsquared","WLR.intercept","WLR.SECoef","WLR.SEResi","WLR.Pval","WLR.CI.L","WLR.CI.U","RLR.slope","LMS.slope","JK.avg","JK.min","JK.max","Min.Date.Class1","Max.Date.Class1","Att.Change","Baseline.Location","Shoreline.Location","Transect.Azimuth","Time.Stamp"
"100","1","50","68.2271572299867","FLAG","458901.018277067","3433476.31980648","458936.237855","3433417.88585819","458933.656802281","3433422.16816677","458903.650562215","3433471.9524965","458903.650562215","3433471.9524965","458933.656802281","3433422.16816677","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-50.3874529528047","58.1279100727292","21.8553414513436","1","6","-5.0992471577227","-63.2271572304519","7.21","1","-58.1279100727292","-0.427445523536629","0.0645203304572387","-0.503181581620539","0.667257390130713","-1.17043897175125","0.164075808510173","-0.418872597521602","0.796167035490331","-10.4151863956769","0.105971008791415","11.0318872079403","0.0167798389076542","-0.7130952861734","-0.124649908869804","-0.249655954642854","0.651094058804677","-24.8180151782247","0.091378547294753","2.44113646986762","0.0523292048787213","-0.503363474999456","0.00405156571374812","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","148.921596208333","2012-04-04 09:35:38"
"101","1","50","54.3583448147535","FLAG","458945.417565013","3433499.30615852","458977.015080764","3433455.07464657","458974.104498335","3433459.14900047","458948.354297612","3433495.19519853","458948.354297612","3433495.19519853","458972.96388263","3433460.7456816","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-38.1925553295321","44.2989980925085","16.2094184028112","1","6","-5.0521669003167","-47.3889226985966","7.21","1","-42.3367557982799","-0.311324744419604","0.0645203304572387","-0.187482682609438","0.177689791797317","-0.365172474406754","-0.00979289081212081","-0.316910579675861","0.828503017925069","-7.93860564946329","0.0720921430460949","7.50499971391837","0.0117284759705729","-0.51707045735941","-0.116750701992312","-0.203560767567964","0.774671646877469","-15.1067683501138","0.0548925207741589","1.46642881017282","0.020683805735383","-0.355966838183345","-0.051154696952582","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","144.459252783019","2012-04-04 09:35:38"
"102","1","50","57.7218021692301","FLAG","458987.48098205","3433525.79846622","458994.747108434","3433468.53582697","458994.071703392","3433473.85853583","458988.229097168","3433519.90274629","458988.229097168","3433519.90274629","458993.555284422","3433477.92831271","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-37.07537149702","46.4134179323085","17.1224478647512","1","6","-5.9429950129677","-48.2540023853481","7.21","1","-42.3110073723804","-0.311135402511817","0.0645203304572387","-0.0141818787059839","0.65617667021744","-0.670358548923424","0.641994791511456","-0.332706502498196","0.818363699516743","-5.81693221459618","0.0783717309056748","8.15872289509137","0.0132081951579999","-0.550301311157136","-0.115111693839257","-0.227685839916034","0.766128404479205","-11.8371326945376","0.0628990351503437","1.6803192124483","0.0223599323370068","-0.40232155818087","-0.0530501216511986","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","172.768316512623","2012-04-04 09:35:38"
"103","1","50","56.0836383074185","FLAG","459026.940356486","3433556.43091301","459060.402806067","3433511.42381408","459057.419542983","3433515.43631223","459029.924892051","3433552.41670338","459029.924892051","3433552.41670338","459057.419542983","3433515.43631223","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-36.1905872961224","46.0815056150492","16.331076898739","1","6","-5.0021326957355","-51.0836383107847","7.21","1","-46.0815056150492","-0.338861886971949","0.0645203304572387","-0.435386010365019","0.426892216356996","-0.862278226722015","-0.00849379400802247","-0.33404481642389","0.906849693316509","-4.97873076992173","0.0535302449368627","5.57265266313784","0.00336054691525897","-0.482668602958881","-0.185421029888898","-0.25258135682377","0.890739645011247","-12.0236394084354","0.0442310458713139","1.18161234089844","0.00465053957578801","-0.375386427630958","-0.129776286016582","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","143.369466684305","2012-04-04 09:35:38"
"104","1","50","58.0156700471029","FLAG","459067.479388133","3433585.57545663","459113.058219265","3433549.68133283","459109.094221551","3433552.80305011","459071.415393143","3433582.4757841","459071.415393143","3433582.4757841","459109.094221551","3433552.80305011","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-40.1709784681486","47.96003807862","18.5259790253741","1","6","-5.0100005264092","-52.9700386050292","7.21","1","-47.96003807862","-0.352675738035352","0.0645203304572387","-0.25647413639743","0.317863380501079","-0.574337516898509","0.0613892441036495","-0.370810607754674","0.868355275547748","-5.52434076701565","0.0721896872273599","7.51515434411184","0.00680722508209119","-0.571241311502837","-0.170379904006511","-0.240356098580817","0.718687461497431","-15.8384167945811","0.0751881953609667","2.00861855690418","0.0330036700417906","-0.449111995559429","-0.0316002016022055","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","128.221048331415","2012-04-04 09:35:39"
"105","1","50","62.5883955549883","FLAG","459100.833215755","3433622.82491546","459135.410230002","3433570.65464285","459132.6479756","3433574.82237012","459103.687938762","3433618.51767029","459103.687938762","3433618.51767029","459132.6479756","3433574.82237012","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-39.8227312100687","52.4210166869147","18.9616628564647","1","6","-5.1673788701339","-57.5883955570486","7.21","1","-52.4210166869147","-0.38547969287086","0.0645203304572387","-0.325007097142325","0.173714889527933","-0.498721986670258","-0.151292207614393","-0.399210685107769","0.960742398909588","-3.09335442585089","0.0403487942843956","4.20042568810476","0.000585668997201503","-0.511236897499312","-0.287184472716226","-0.32442595211914","0.939722732160907","-8.625108482672","0.041083033661327","1.09751462167558","0.00139084915648264","-0.438490739834808","-0.210361164403472","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","146.464683357302","2012-04-04 09:35:39"
"106","1","50","59.1912510948719","FLAG","459139.206882981","3433654.6375716","459177.384243686","3433609.40380838","459174.159327844","3433613.22479225","459142.431863787","3433650.81651076","459142.431863787","3433650.81651076","459174.159327844","3433613.22479225","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-34.2577220247577","49.1911503813705","16.1023110234113","1","6","-5.0001007178105","-54.191251099181","7.21","1","-49.1911503813705","-0.361728763374181","0.0645203304572387","0.00802848541399851","0.357631035961823","-0.349602550547824","0.365659521375821","-0.316123661826509","0.835397305468291","-4.71889527701755","0.0701615126056244","7.30401552491806","0.0107757956725659","-0.510923250073668","-0.12132407357935","-0.330706185830137","0.953106368792773","-4.22528817116917","0.0366774022900581","0.979820176627038","0.000837870717610233","-0.432538979889739","-0.228873391770535","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","139.83558645361","2012-04-04 09:35:39"
"107","1","50","56.5962454136169","FLAG","459177.073959896","3433687.2836155","459216.299137099","3433646.48508037","459212.833785564","3433650.08943035","459180.540253344","3433683.67828583","459180.540253344","3433683.67828583","459212.833785564","3433650.08943035","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-34.9197951733312","46.5948863752219","15.5878758032735","1","6","-5.0013590418967","-51.5962454171186","7.21","1","-46.5948863752219","-0.342637049497681","0.0645203304572387","0.0271085152314521","0.391447072085167","-0.364338556853715","0.418555587316619","-0.308641595300018","0.849748722945529","-5.83461645513934","0.064891570509694","6.75539937548503","0.00892966046798831","-0.488809478610255","-0.128473711989781","-0.297000140905786","0.959411144481146","-6.30969363967754","0.0305441246289615","0.815972444073","0.000626350394629251","-0.381804226224417","-0.212196055587154","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","136.12635558747","2012-04-04 09:35:39"
"108","1","50","40.6465473372107","FLAG","459220.873304041","3433707.27074987","459247.57065467","3433676.62122655","459244.284429154","3433680.3939322","459224.691981971","3433702.88676961","459224.691981971","3433702.88676961","459244.284429154","3433680.3939322","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-19.0277542330445","29.8293768144811","9.99215177124054","1","6","-5.8139129761313","-35.6432897906124","7.21","1","-29.8293768144811","-0.21935131631748","0.0645203304572387","-0.01506923748377","0.315061527738307","-0.330130765222077","0.299992290254537","-0.206035459078804","0.921555254400159","-0.325636190123275","0.0300561405985766","3.12893079693275","0.00237074148336719","-0.289484683524859","-0.122586234632749","-0.228079715848584","0.970940303107284","1.22337765224764","0.0197290395416711","0.527052348351343","0.000319793368400008","-0.28285631111431","-0.173303120582857","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","138.942417734524","2012-04-04 09:35:39"
"109","1","50","43.5268348726424","FLAG","459251.580231713","3433738.57264422","459283.082196316","3433708.53580717","459279.463513186","3433711.98618866","459255.498517937","3433734.83659391","459255.498517937","3433734.83659391","459279.463513186","3433711.98618866","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-23.4788687424519","33.1128678505794","10.9723136878885","1","6","-5.4139670211251","-38.5268348717045","7.21","1","-33.1128678505794","-0.243496577057059","0.0645203304572387","0.104320234878779","0.40534820576626","-0.301027970887481","0.509668440645039","-0.210186870226349","0.795371858031703","-3.72196747264604","0.0533056394949196","5.54927058977583","0.0169163765788588","-0.358187052081456","-0.0621866883712411","-0.231215375528472","0.968198232174895","-1.64141171136348","0.0209522276295761","0.559729263659055","0.000383350992215395","-0.289388085373599","-0.173042665683346","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","133.636148784918","2012-04-04 09:35:39"
"110","1","50","51.5247074950004","FLAG","459278.391035835","3433780.27951008","459307.915257673","3433738.05255415","459305.050202899","3433742.15029269","459281.39458596","3433775.98368886","459281.39458596","3433775.98368886","459305.050202899","3433742.15029269","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-33.9642391038389","41.2830099338713","14.6486741039995","1","6","-5.2416975609331","-46.5247074948044","7.21","1","-41.2830099338713","-0.303575989094957","0.0645203304572387","0.0109273898651399","0.364926773649297","-0.353999383784157","0.375854163514437","-0.285478551561454","0.82320086684658","-6.78433566352831","0.0661501213265113","6.88641814009751","0.0124905286524471","-0.469140732126687","-0.101816370996222","-0.225714293198628","0.867104090232485","-10.8811523754004","0.0441823951535018","1.18031265902505","0.00694047082568943","-0.348384287958482","-0.103044298438773","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","145.039543186419","2012-04-04 09:35:39"
"111","1","50","72.0278253103335","FLAG","459311.399095834","3433817.8330565","459332.477833664","3433748.95857334","459331.014597911","3433753.73967585","459313.11693396","3433812.22004428","459313.11693396","3433812.22004428","459331.014597911","3433753.73967585","3","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-52.3023462850766","61.1578275228744","31.4684713683555","1","3","-5.8699977861124","-67.0278253089868","7.21","1","-61.1578275228744","-0.449726122462852","0.0645203304572387","-0.511044492078707","0.150047352523355","-0.661091844602061","-0.360997139555352","-0.437477298661253","0.99300806723904","0.608236929018802","0.0367094396253229","3.7212535871282","0.0532949599312779","-0.90391495429085","0.0289603569683445","-0.456275776283005","0.994452657766372","0.95970073024856","0.0340782932777678","0.648314181786116","0.0474596960052074","-0.889281547729729","-0.0232700048362812","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","162.983496294407","2012-04-04 09:35:39"
"112","1","50","68.9969928826947","FLAG","459344.28970199","3433855.48564151","459400.450524259","3433815.4038867","459396.380722091","3433818.30848827","459348.365340932","3433852.57687426","459348.365340932","3433852.57687426","459396.380722091","3433818.30848827","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-45.6224658996626","58.989822053969","19.8906616368918","1","6","-5.0071708309818","-63.9969928849508","7.21","1","-58.989822053969","-0.433783622009506","0.0645203304572387","-0.0506481706845348","0.347362365367024","-0.398010536051559","0.296714194682489","-0.395521830805783","0.857033787307971","-8.20453022645722","0.0807715092770055","8.40854673482365","0.00806252070181175","-0.619779492377363","-0.171264169234203","-0.359498825399815","0.950309390424766","-10.2917709979741","0.0411028685297566","1.0980445011947","0.000941713905094387","-0.473618683538846","-0.245378967260784","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","125.515298730758","2012-04-04 09:35:39"
"113","1","50","69.741502790267","FLAG","459375.471436016","3433894.5714377","459429.172362368","3433850.0732611","459425.322364576","3433853.26348319","459379.322097883","3433891.38066533","459379.322097883","3433891.38066533","459425.322364576","3433853.26348319","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-48.3172603526187","59.7406403561831","20.6197821513257","1","6","-5.0008624346152","-64.7415027907983","7.21","1","-59.7406403561831","-0.439304789412037","0.0645203304572387","-0.100279544783989","0.286607509450478","-0.386887054234467","0.186327964666489","-0.407191176638927","0.845247814388906","-9.57056418794298","0.0871153589808939","9.06895975906101","0.00948886416828949","-0.649062188668978","-0.165320164608875","-0.342222596502878","0.923658793316388","-13.4903285702394","0.0491928984495677","1.31416598336128","0.00224362373962795","-0.478803978613672","-0.205641214392084","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","129.646150801493","2012-04-04 09:35:39"
"114","1","50","75.0586734837773","FLAG","459406.894202004","3433933.46089533","459451.254434116","3433872.91360578","459448.299364772","3433876.94698051","459409.939979113","3433929.30371356","459409.939979113","3433929.30371356","459448.299364772","3433876.94698051","6","01/01/1867 12:00:01 AM","12/29/2002 12:00:01 AM","135.989048596851","-52.1298435848953","64.9050842642198","22.2764964555838","1","6","-5.1535345664529","-70.0586188306727","7.21","1","-64.9050842642198","-0.477281699768598","0.0645203304572387","-0.239437057709089","0.1770765453468","-0.416513603055889","-0.0623605123622887","-0.436863551268908","0.833591604071592","-10.5110316057016","0.0975948200056687","10.1599018322168","0.0110211583543818","-0.707830211566307","-0.16589689097151","-0.370601730690281","0.907379640957544","-14.7604710709182","0.0592019705040418","1.58155380627004","0.00332178454381814","-0.534972751914292","-0.20623070946627","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Mean High Water","CHANGE","NA","Jekyll","143.771470392213","2012-04-04 09:35:39"
