Transect,Base_Off,Tran_Spac,Tran_Dist,Tran_Flag,Start_X,Start_Y,End_X,End_Y,Inner_X,Inner_Y,Outer_X,Outer_Y,Min_DateX,Min_DateY,Max_DateX,Max_DateY,Num_Dates,Min_Date,Max_Date,Elp_Years,Tran_Mean,Range_Dst,Stdev_Chg,MinDPos,MaxDPos,MinDDist,MaxDDist,MinDAcc,MaxDAcc,Net_Chng,EPR,EPR_Error,EPR_MnEra,EPR_SDEra,EPR_Er_L,EPR_Er_U,LRR,LRR_Rsqr,LRR_int,LRR_SEcoe,LRR_SEres,LRR_Pval,LRR_CI_L,LRR_CI_U,WLR,WLR_Rsqr,WLR_int,WLR_SEcoe,WLR_SEres,WLR_Pval,WLR_CI_L,WLR_CI_U,WLR,RLR,LMS,JK_avg,JK_min,JK_max,MinClass1,MaxClass1,Attr_Chng,Base_Loc,Shore_Loc,T_azimuth,Time_Stmp
107,1,100,191.986605467013,FLAG,458834.062784434,3438583.16670337,458972.57748407,3438716.1047892,458935.756309091,3438680.76603791,458838.762700599,3438587.6774005,458935.756309091,3438680.76603791,458852.996494679,3438601.3381408,5,1855-01-01,1951-05-12,96.4219178082192,81.3068899162789,141.854972933403,59.7181125169526,1,5,-129.461593628284,-26.2428375359653,7.21,3.65,103.218756092319,1.07049059424039,0.0909965135881837,0.82070491396286,1.68089609219092,-0.860191178228062,2.50160100615378,1.3391155720497,0.919150589468702,-3.78649599424608,0.229299193302622,19.6071228496411,0.0100041946001683,0.609383201519238,2.06884794258016,1.20526370292436,0.861445216193841,0.114706413012348,0.279073359923173,4.08913172922146,0.0228728684274456,0.317127719733742,2.09339968611497,1.20526370292436,0,0,0,0,0,NA,NA,NA,undefined,NA,51.2452846816036,2010-01-26 10:16:30
108,1,100,116.679980508684,FLAG,458806.162043324,3438671.75692464,458890.808453579,3438752.06385511,458886.818875305,3438748.27880641,458810.828861713,3438676.18449409,458881.614524814,3438743.34126197,458825.469610421,3438690.07467071,7,1855-01-01,2002-12-29,148.090410958904,69.8069032135087,104.747658855663,44.2557035340309,1,7,-104.006703214018,-26.6143188559567,7.21,1,77.3923843580614,0.522602266121999,0.0592479843713122,-0.00515766232358289,1.02816822899362,-1.0333258913172,1.02301056667004,0.641788055826257,0.610137427025879,11.7491149599639,0.229429134773248,30.2702246787602,0.0381137171161002,0.0520216894123894,1.23155442224012,0.334961821676068,0.456900325267833,29.5289887077473,0.163319990257352,5.3699755672275,0.0955267284547073,-0.0848655786757795,0.754789222027916,0.334961821676068,0,0,0,0,0,NA,NA,NA,undefined,NA,28.6611846628242,2010-01-26 10:16:30
109,1,100,64.6634505979484,FLAG,458770.046605114,3438764.34000266,458821.956581865,3438802.89796107,458817.852742406,3438799.84969018,458773.824119732,3438767.14588431,458817.852742406,3438799.84969018,458796.632943203,3438784.08793904,7,1855-01-01,2002-12-29,148.090410958904,35.3340430936554,54.8457704160471,20.9031565970593,1,7,-59.5513616171089,-33.1181878166518,7.21,1,26.4331738004571,0.178493486710577,0.0592479843713122,0.104446119370174,0.643880193890385,-0.539434074520212,0.748326313260559,0.235754085269715,0.369043542167039,12.6226669580581,0.137858997115616,18.1887222858708,0.147936041464232,-0.118623748594725,0.590131919134156,-0.00453323744021399,0.000297666641508064,28.4992387917801,0.117488060352547,3.86301770248685,0.970714725473096,-0.306545911286615,0.297479436406187,-0.00453323744021399,0,0,0,0,0,NA,NA,NA,undefined,NA,52.8532247297158,2010-01-26 10:16:30
110,1,100,32.9317528800127,FLAG,458731.398422354,3438856.43637825,458759.001686399,3438874.39633821,458754.862403698,3438871.70312949,458735.922009364,3438859.37963313,458743.386847761,3438864.23660216,458754.862403698,3438871.70312949,6,1855-01-01,2002-12-29,148.090410958904,-3.20497407791426,22.5966170036732,7.35475905475983,1,6,-14.3026513922972,-27.9934298334696,7.21,1,-13.6907784411724,-0.092448784175308,0.0592479843713122,-0.246233643370028,0.407642389149808,-0.653876032519836,0.16140874577978,-0.0505841537582814,0.16437617541864,1.16381359008908,0.0570256789107918,7.51672848122716,0.425171811970412,-0.20891282084073,0.107744513324168,-0.137706633427033,0.647350534043734,7.14629575395699,0.0508190714285625,1.65251081538386,0.0535515076757173,-0.278802995545562,0.00338972869149626,-0.137706633427033,0,0,0,0,0,NA,NA,NA,undefined,NA,62.7195132126895,2010-01-26 10:16:30
111,1,100,35.073361669753,FLAG,458687.266662212,3438945.61690867,458717.817280255,3438962.8448057,458713.385184605,3438960.34548843,458691.690395818,3438948.11151048,458698.212066705,3438951.78916684,458713.385184605,3438960.34548843,7,1855-01-01,2003-11-25,148.997260273973,-4.3846108314051,24.9065067177182,8.4763786873091,1,7,-12.5657729694594,-29.9851342094533,7.21,1,-17.4193612399939,-0.116910614382866,0.058887380465257,0.00400528752585659,0.425454432078103,-0.421449144552247,0.42945971960396,-0.134724476564868,0.738534624720503,6.35332186076521,0.0358495051162489,4.74797109653253,0.0131838646863983,-0.226878563233249,-0.0425703898964879,-0.18376838506236,0.891940925557776,10.2472524587272,0.0286054228929719,0.949414460477829,0.00135698327251592,-0.257300965551729,-0.110235804572991,-0.18376838506236,0,0,0,0,0,NA,NA,NA,undefined,NA,71.0565114979374,2010-01-26 10:16:30
112,1,100,45.2182734603936,FLAG,458644.203246362,3439035.73763382,458683.666562703,3439057.8133879,458679.311802973,3439055.37733808,458648.231390773,3439037.99097524,458651.074702356,3439039.58152194,458679.311802973,3439055.37733808,7,1855-01-01,2003-11-25,148.997260273973,-17.7558339433236,35.6128858001929,13.159135661415,1,7,-7.8735242002746,-40.2284567256881,7.21,1,-32.3549325254135,-0.217151191007942,0.058887380465257,-0.210697626555021,0.466802894549853,-0.677500521104874,0.256105267994831,-0.224939923889289,0.854234116295423,1.66326941251629,0.0415547841245264,5.50358821707898,0.00291128749595753,-0.331759897143584,-0.118119950634993,-0.20947560646525,0.904022788151532,-1.30505803589232,0.0305240973494513,1.01309529752564,0.00100414872115684,-0.287940296660944,-0.131010916269556,-0.20947560646525,0,0,0,0,0,NA,NA,NA,undefined,NA,68.5521572575778,2010-01-26 10:16:30
113,1,100,33.0891937092913,FLAG,458616.229488036,3439128.01716727,458644.118910597,3439145.82376294,458639.852356249,3439143.09969047,458620.656010401,3439130.84337472,458620.656010401,3439130.84337472,458639.852356249,3439143.09969047,5,1924-08-01,2003-11-25,79.3698630136986,-14.2257375154124,22.7753588250094,10.5370900893801,1,5,-5.251813861708,-28.0271726867174,13.84,1,-22.7753588250094,-0.286952225444544,0.110546472185797,-0.29956303606399,0.533612440299473,-0.833175476363463,0.234049404235483,-0.283926507633137,0.747616868384755,-1.99794686227688,0.0952436279194227,6.11251902560418,0.0585475951137753,-0.58703423940712,0.0191812241408458,-0.207059437369136,0.731069186427549,-6.45170250905335,0.072506250210408,1.47008913069464,0.0648026394265807,-0.437806685461225,0.023687810722953,-0.207059437369136,0,0,0,0,0,NA,NA,NA,undefined,NA,47.674650621641,2010-01-26 10:16:30
114,1,100,28.2707221516503,FLAG,458554.749022996,3439206.71462989,458576.53895294,3439224.72664488,458572.758590389,3439221.60171758,458558.641394018,3439209.93214575,458558.641394018,3439209.93214575,458572.758590389,3439221.60171758,7,1855-01-01,2003-11-25,148.997260273973,-11.1842740126564,18.315953156456,7.31564042906967,1,7,-5.0500455924631,-23.3659987489191,7.21,1,-18.315953156456,-0.122928120441792,0.058887380465257,-0.352026809098755,0.485522335255812,-0.837549144354567,0.133495526157057,-0.0919575123692607,0.461921608440208,-2.68477636037707,0.0443854726120862,5.87848954636203,0.0930273081784432,-0.206054002032022,0.0221389772935011,-0.096176595412102,0.781659571090827,-3.99881161280887,0.0227322619372849,0.754484150903099,0.00824161359261463,-0.154611735031013,-0.0377414557931909,-0.096176595412102,0,0,0,0,0,NA,NA,NA,undefined,NA,53.8324203100491,2010-01-26 10:16:30
115,1,100,36.9887652580561,FLAG,458486.117561348,3439279.40648947,458512.67161963,3439305.1562612,458509.051531854,3439301.64582099,458489.715248768,3439282.8952078,458499.060607442,3439291.95750818,458509.051531854,3439301.64582099,7,1855-01-01,2003-11-25,148.997260273973,-1.11291560784847,26.9346865345806,8.30148898782214,1,7,-18.0291572992689,-31.9461244858127,7.21,1,-13.9169671865438,-0.0934041818014211,0.058887380465257,-0.300632765170334,0.410886632455373,-0.711519397625707,0.110253867285039,-0.0553381591730685,0.129908024072835,3.19940152569778,0.0640478121914828,8.48260415576759,0.42707637042752,-0.21997830180474,0.109301983458603,-0.140968026411379,0.69924563325004,7.58278119505203,0.0413453532447415,1.37225296025132,0.0190531529299446,-0.247249640450278,-0.0346864123724791,-0.140968026411379,0,0,0,0,0,NA,NA,NA,undefined,NA,46.1739987253004,2010-01-26 10:16:30
116,1,100,39.2811857498992,FLAG,458417.314127003,3439351.93620392,458444.081984608,3439380.68500134,458441.428984903,3439377.83566792,458420.711548563,3439355.58504969,458441.428984903,3439377.83566792,458438.693999111,3439374.89828109,7,1855-01-01,2003-11-25,148.997260273973,16.3252504684594,30.402338399347,10.9103270605837,1,7,-35.3879726378156,-31.3744469203149,7.21,1,4.0135257175007,0.0269369095117637,0.058887380465257,-0.0457517416522895,0.830824458192807,-0.876576199845097,0.785072716540518,0.00324899490446758,0.000259251378318179,13.7492230000217,0.0902292168776549,11.9501151385126,0.972669152741551,-0.228692591044922,0.235190580853857,-0.109889733511562,0.360111320581238,21.133433896469,0.065509750349239,2.17426970111814,0.15429663419405,-0.278287907816386,0.058508440793261,-0.109889733511562,0,0,0,0,0,NA,NA,NA,undefined,NA,36.0245767150079,2010-01-26 10:16:30
117,1,100,40.9487085968356,FLAG,458346.014984157,3439421.95487085,458370.701500728,3439454.6255402,458367.771697553,3439450.74817538,458349.039875139,3439425.95807693,458359.111634796,3439439.28726124,458367.771697553,3439450.74817538,7,1855-01-01,2003-11-25,148.997260273973,2.98279718879287,31.0713719101574,11.2173335501265,1,7,-21.7240423162174,-36.0889036062706,7.21,1,-14.3648612900532,-0.0964102377697377,0.058887380465257,-0.150487067736682,0.685930541765713,-0.836417609502394,0.535443474029031,-0.119665347277632,0.33270252440784,11.5380008485752,0.0757905565513345,10.0378337365875,0.175193236367658,-0.314491175261259,0.0751604807059955,-0.210573485746547,0.748110953269435,17.6156794415433,0.054643727746942,1.81362623064407,0.0119577126312417,-0.351039659724292,-0.0701073117688016,-0.210573485746547,0,0,0,0,0,NA,NA,NA,undefined,NA,45.676501258049,2010-01-26 10:16:30
118,1,100,46.8669664068343,FLAG,458264.074841471,3439479.02517158,458294.57785462,3439514.60717165,458291.131514172,3439510.58698894,458267.374329324,3439482.87404961,458280.419526821,3439498.09137309,458291.131514172,3439510.58698894,7,1855-01-01,2003-11-25,148.997260273973,1.65940464747888,36.5022032000623,13.5255509949296,1,7,-25.1131196616001,-41.571767495937,7.21,1,-16.4586478343369,-0.110462754845781,0.058887380465257,-0.236962301194468,0.87107873864188,-1.10804103983635,0.634116437447412,-0.147864165605872,0.349393237120146,12.5200877897816,0.0902360287966385,11.9510173209651,0.162214221722616,-0.379823262150467,0.0840949309387221,-0.223756747380974,0.760168427489034,17.4185455438889,0.0562068700516542,1.86550694967525,0.0105207703281045,-0.368241106573727,-0.079272388188221,-0.223756747380974,0,0,0,0,0,NA,NA,NA,undefined,NA,33.0768523836104,2010-01-26 10:16:30
119,1,100,53.0805723054556,FLAG,458173.462942932,3439520.71927583,458216.292374754,3439552.07508751,458211.460625615,3439548.53772058,458178.302422199,3439524.26230207,458200.401104804,3439540.44094607,458205.168461088,3439543.93117042,7,1855-01-01,2003-11-25,148.997260273973,4.52817180824189,41.0945543531484,14.0071804333983,1,7,-33.3857580688745,-39.2941717266217,7.21,1,-5.9084136577472,-0.0396545120821883,0.058887380465257,-0.373455509135438,1.66418515164486,-2.0376406607803,1.29072964250943,-0.080470047673615,0.0964862936565819,9.92085852917318,0.110124466381249,14.5850767452365,0.497738451872233,-0.363554000612396,0.202613905265166,-0.116881353131248,0.36779391282856,11.9285235223228,0.0685310359002702,2.27454621869014,0.148813190682617,-0.293045989193823,0.0592832829313263,-0.116881353131248,0,0,0,0,0,NA,NA,NA,undefined,NA,24.3884005119848,2010-01-26 10:16:30
120,1,100,55.0638976404135,FLAG,458094.95437057,3439578.23522761,458145.740774487,3439599.51371441,458139.581843946,3439596.93324578,458099.623428302,3439580.19146935,458139.581843946,3439596.93324578,458118.565560768,3439588.12784375,7,1855-01-01,2003-11-25,148.997260273973,25.4532238298615,43.3239201683535,16.5348841153977,1,7,-48.3862301011604,-25.5998468083924,7.21,1,22.786383292768,0.152931558948594,0.058887380465257,-0.195019853730122,1.21035883682524,-1.40537869055536,1.01533898309512,0.190480945886592,0.387971049788244,7.52076440011431,0.106992382799615,14.1702581230742,0.13513877870205,-0.0845517298895451,0.465513621662728,0.0517217013222036,0.0733380240250745,16.0460424857255,0.0822212110093202,2.72892335772552,0.556929915031237,-0.159634650202375,0.263078052846783,0.0517217013222036,0,0,0,0,0,NA,NA,NA,undefined,NA,64.292934490294,2010-01-26 10:16:30
121,1,100,94.8644506399232,FLAG,458045.902689624,3439664.35213397,458140.643977916,3439669.18455448,458132.997352545,3439668.79452697,458052.311104065,3439664.67900469,458107.953190439,3439667.51711218,458052.311104065,3439664.67900469,7,1855-01-01,2003-11-25,148.997260273973,26.0332880442287,80.7911394733322,28.5813632937793,1,7,-62.1311655971821,-6.416745289854,7.21,1,55.7144203073281,0.373929159535429,0.058887380465257,0.214413983926817,2.71569673676911,-2.5012827528423,2.93011072069593,0.319452311985541,0.365211751711853,-1.66180564935828,0.188348905416383,24.9452581306399,0.150638692308257,-0.164713963039795,0.803618587010876,0.47044053984881,0.669118101159372,-15.1043337056597,0.147946553627923,4.91034856984124,0.0245437052647532,0.0901318164478777,0.850749263249742,0.47044053984881,0,0,0,0,0,NA,NA,NA,undefined,NA,107.265662011165,2010-01-26 10:16:30
122,1,100,143.894038304037,FLAG,458011.834634471,3439749.75927068,458151.818177053,3439716.44107647,458146.825883333,3439717.62931766,458017.58328292,3439748.39100565,458128.115983264,3439722.08255604,458017.58328292,3439748.39100565,7,1855-01-01,2003-11-25,148.997260273973,41.3476322905057,132.853043659109,48.3284090031016,1,7,-119.529714340646,-5.9092392215281,7.21,1,113.620475119118,0.762567545941419,0.058887380465257,0.459450734640357,2.63210832265402,-2.17265758801366,3.09155905729438,0.723354599445642,0.654931759556813,-18.8495538092711,0.234812230624355,31.0989421053806,0.0274519681207272,0.119750544617429,1.32695865427385,1.04181602403979,0.848761920362535,-43.3317844421265,0.196672511865219,6.52756393226448,0.00319936707119002,0.53625323747009,1.54737881060949,1.04181602403979,0,0,0,0,0,NA,NA,NA,undefined,NA,107.923553672888,2010-01-26 10:16:30
123,1,100,168.991116662782,FLAG,458031.019501763,3439843.09068891,458180.003306841,3439763.32964995,458173.551164559,3439766.78391514,458036.315873286,3439840.25518544,458161.580256437,3439773.19274641,458070.076726145,3439822.180733,7,1855-01-01,2003-11-25,148.997260273973,52.1389261227152,155.664873142425,59.7737020626177,1,7,-148.094000640958,-44.3022915045429,7.21,1,103.791709136415,0.69660146062797,0.058887380465257,0.233331484295496,3.17077608695852,-2.93744460266303,3.40410757125402,0.901451080476368,0.664909550598636,-22.9666590550149,0.286191612004471,37.903717149261,0.0253841867787584,0.165772121146198,1.63713003980654,0.90581504511186,0.817754730660225,-31.2550406824268,0.191236649859736,6.34714758210327,0.00516559231659941,0.414225586674483,1.39740450354924,0.90581504511186,0,0,0,0,0,NA,NA,NA,undefined,NA,122.178363865038,2010-01-26 10:16:30
124,1,100,209.883257150516,FLAG,458068.971226233,3439932.35923777,458241.5118615,3439812.85730969,458235.906213614,3439816.73979064,458072.984783507,3439929.57944139,458235.906213614,3439816.73979064,458128.872432984,3439890.87156334,7,1855-01-01,2003-11-25,148.997260273973,86.9650112683537,198.182186808671,73.9631853402018,1,7,-203.064390192744,-72.8655041790594,7.21,1,130.198886013684,0.873834094494609,0.058887380465257,0.371281407181675,4.02253036965068,-3.65124896246901,4.39381177683236,1.14036869511562,0.694956967651385,-11.0473608747815,0.337879530905981,44.7493554415746,0.0197800029540762,0.271821710335386,2.00891567989585,0.929862466340163,0.764299168301913,-7.14137476156008,0.230931182663158,7.66460978451456,0.0100551467800694,0.336234962904237,1.52348996977609,0.929862466340163,0,0,0,0,0,NA,NA,NA,undefined,NA,112.700023289268,2010-01-26 10:16:30
125,1,100,200.470878147494,FLAG,458135.898012099,3440002.30699261,458296.451261932,3439882.26022275,458292.283334524,3439885.37661076,458140.816378965,3439998.62949586,458229.78150133,3439932.10966159,458226.586779526,3439934.49837707,7,1855-01-01,2003-11-25,148.997260273973,2.31003522626423,189.125499626614,58.2997000525071,1,7,-117.225316517999,-113.236305482201,7.21,1,3.9890110357984,0.0267723784213448,0.058887380465257,-0.322271442217913,4.49218478640201,-4.81445622861993,4.1699133441841,0.415062859740919,0.148181388605954,-29.1719401033735,0.445046719438581,58.942765141359,0.393822076220402,-0.728966153257429,1.55909187273927,0.172637945165387,0.0578314083130405,-20.2110347673242,0.311625998452018,10.342872059545,0.603447564540173,-0.628422185967401,0.973698076298175,0.172637945165387,0,0,0,0,0,NA,NA,NA,undefined,NA,141.242136321569,2010-01-26 10:16:30
126,1,100,134.712217485096,FLAG,458235.218867775,3440012.47914702,458343.604863781,3439932.48003822,458340.002689221,3439935.13878349,458244.243471078,3440005.81813686,458321.165494945,3439949.04241321,458285.468720894,3439975.39000622,7,1855-01-01,2003-11-25,148.997260273973,38.2409021299965,119.018481133071,45.9356215330088,1,7,-106.82247853021,-62.455200776792,7.21,1,44.3672777534182,0.297772440055855,0.058887380465257,-0.761768526873534,4.84014319945489,-5.60191172632842,4.07837467258135,0.540086201356415,0.404134123660752,-7.75750860266795,0.293284813823007,38.8431531918806,0.124905211323169,-0.213826413724986,1.29399881643782,0.310609484527209,0.276769550446748,-0.273339175361534,0.224547853460139,7.45274698234547,0.225161859148137,-0.266609148808549,0.887828117862967,0.310609484527209,0,0,0,0,0,NA,NA,NA,undefined,NA,139.555387806948,2010-01-26 10:16:31
127,1,100,92.1933339875885,FLAG,458316.346096053,3440036.29466267,458386.132591143,3439976.04969662,458382.364774333,3439979.30236027,458320.477167638,3440032.72841011,458369.080220878,3439990.77058877,458347.832692021,3440009.11305823,7,1855-01-01,2003-11-25,148.997260273973,25.2055878363239,81.7582941555168,31.9909371591706,1,7,-69.6658397331199,-41.5962179272653,7.21,1,28.0696218058546,0.188390187539293,0.058887380465257,-0.321301261722128,2.67739288968495,-2.99869415140708,2.35609162796283,0.401677765543879,0.460893106462923,-8.54258094507864,0.194280908945875,25.7309030429262,0.0935353185628924,-0.0977372100033013,0.901092741091059,0.160301256863779,0.139292850541373,5.87045047578791,0.178203084753728,5.91456333996425,0.40959260340526,-0.297784355858514,0.618386869586072,0.160301256863779,0,0,0,0,0,NA,NA,NA,undefined,NA,118.333992897762,2010-01-26 10:16:31
